1020003	SPM12133185704
1020003	SPM7765144928
1020003	00868649000P
1020003	SPM7723301503
1020003	SPM9080858224
1020003	SPM7890413511
1020003	SPM9131147924
1020003	SPM9080967524
1020003	SPM8549116402
1020003	SPM7692767203
1020003	011W004586738001P
1020003	SPM7937070023
1020003	SPM8731999008
1020003	SPM3314853802
1020003	SPM7040724404
1020003	SPM8665765008
1020003	SPM6360370801
1020003	SPM7917805723
1020003	SPM7765143428
1020003	SPM3734222021
1020003	SPM8787768323
1020003	SPM12097917604
1020003	SPM11508514115
1020003	SPM7307500013
1020003	SPM10812004425
1020003	SPM10789663415
1020003	SPM3329122901
1020003	SPM8704334402
1020003	SPM9130955924
1020003	SPM9131148324
1020003	SPM7727696503
1020003	SPM7506233604
1020003	04601369000P
1020003	04601432000P
1020003	04601002000P
1020003	04602596000P
1020003	04602572000P
1020003	04602723000P
1020003	04603686000P
1020003	04602120000P
1020003	04601926000P
1020003	04602534000P
1020003	04632669000P
1020003	04602043000P
1020003	04601430000P
1020003	04602012000P
1020003	04601433000P
1020003	04660112000P
1020003	04601082000P
1020003	04601479000P
1020003	04601422000P
1020003	04601713000P
1020003	04601301000P
1020003	04601740000P
1020003	04601569000P
1020003	04601474000P
1020003	04601175000P
1020003	04602269000P
1020003	04602122000P
1020003	04687984000P
1020003	04611102000P
1020003	04601851000P
1020003	04602483000P
1020003	04601164000P
1020003	04601281000P
1020003	04603722000P
1020003	04601982000P
1020003	04602662000P
1020003	04601722000P
1020003	04670309000P
1020003	04670304000P
1020003	04601561000P
1020003	04601892000P
1020003	04601932000P
1020003	04601029000P
1020003	04603239000P
1020003	04602452000P
1020003	04601429000P
1020003	04660119000P
1020003	04601169000P
1020003	04602079000P
1020003	04602542000P
1020003	SPM8680595711
1020003	SPM8726483923
1020003	00847209000P
1020003	SPM8105282902
1020003	SPM8778558223
1020003	SPM2400403714
1020003	SPM9080264224
1020003	SPM8684172024
1020003	SPM9080263024
1020003	SPM7081499807
1020003	SPM8792473123
1020003	SPM8798851323
1020003	SPM9154602024
1020003	SPM7727211103
1020003	SPM7134444609
1020003	SPM6263287809
1020003	SPM7918743427
1020003	SPM6263287509
1020003	SPM6263287409
1020003	SPM6263287709
1020003	SPM7134443809
1020003	SPM7134445409
1020003	SPM9080947424
1020003	SPM9080455924
1020003	SPM7134459309
1020003	SPM9080504024
1020003	SPM9080446924
1020003	SPM9080446724
1020003	SPM777273714
1020003	SPM684215314
1020003	SPM9080424824
1020003	SPM684215214
1020003	SPM777273614
1020003	SPM7511747103
1020003	SPM7134460809
1020003	SPM777274414
1020003	SPM12094310604
1020003	SPM8158083602
1020003	011V007101949000P
1020003	SPM11540472230
1020003	SPM13530921719
1020003	SPM7566709502
1020003	SPM11671805519
1020003	SPM7134460109
1020003	SPM11671805419
1020003	SPM9080450224
1020003	SPM9080426024
1020003	SPM11671804519
1020003	SPM12126315630
1020003	SPM11671826019
1020003	SPM5707707103
1020003	SPM6469428903
1020003	SPM7523085903
1020003	SPM7719171503
1020003	SPM12025468615
1020003	SPM12024228215
1020003	SPM11533062125
1020003	SPM7585679103
1020003	SPM7583097303
1020003	SPM7584823703
1020003	SPM7585680403
1020003	SPM7824949022
1020003	SPM10997371425
1020003	SPM7591937403
1020003	SPM7520885703
1020003	SPM9415889617
1020003	SPM7583090303
1020003	SPM6962009704
1020003	SPM7587412003
1020003	SPM10013088820
1020003	SPM8680626603
1020003	SPM7580921203
1020003	SPM3846781921
1020003	SPM7586561603
1020003	SPM7581280203
1020003	SPM7583094303
1020003	SPM7581280003
1020003	03212438000P
1020003	SPM7752043003
1020003	SPM7583072103
1020003	SPM7584806903
1020003	SPM7522349003
1020003	SPM7524555203
1020003	SPM7706021602
1020003	SPM1544101701
1020003	SPM4013738921
1020003	03212436000P
1020003	SPM7523085503
1020003	03212439000P
1020003	SPM7591943403
1020003	SPM7582781203
1020003	SPM10997371325
1020003	SPM11533074125
1020003	SPM7519432303
1020003	SPM7523804003
1020003	SPM11533067025
1020003	SPM7592054003
1020003	SPM7553473203
1020003	SPM7581273603
1020003	SPM7523079003
1020003	SPM8661696823
1020003	SPM8788039223
1020003	SPM8037669825
1020003	SPM8772967223
1020003	SPM11902229515
1020003	SPM8142512423
1020003	SPM11902221615
1020003	SPM11902237615
1020003	SPM8787891123
1020003	SPM8787943323
1020003	SPM7948452623
1020003	SPM8823068923
1020003	SPM10566445820
1020003	SPM7948452023
1020003	SPM10789664015
1020003	SPM8823069123
1020003	SPM11936056416
1020003	SPM9400598922
1020003	SPM13673787010
1020003	SPM11537929525
1020003	SPM7948452423
1020003	SPM7948431023
1020003	SPM8788007723
1020003	SPM7307561513
1020003	SPM11462862815
1020003	SPM7948452723
1020003	SPM7937043123
1020003	SPM8772970523
1020003	SPM8761839123
1020003	SPM8773061123
1020003	SPM8788112123
1020003	SPM7923170023
1020003	SPM8744023223
1020003	SPM8823069023
1020003	SPM8773002223
1020003	SPM8661799223
1020003	SPM8661528623
1020003	SPM7919486923
1020003	SPM12154658104
1020003	SPM7926441923
1020003	SPM11488921215
1020003	SPM11902239615
1020003	SPM8661574123
1020003	SPM11473485915
1020003	SPM11473430315
1020003	SPM11473448215
1020003	SPM11473432115
1020003	SPM11473461615
1020003	SPM8661731723
1020003	SPM11801079715
1020003	SPM9000755024
1020003	011V008091398000P
1020003	SPM9130883724
1020003	SPM9080623824
1020003	SPM9080656324
1020003	SPM9130980524
1020003	SPM9080727024
1020003	SPM9080434024
1020003	SPM8684238311
1020003	SPM9080900624
1020003	SPM9080635724
1020003	SPM10389761620
1020003	SPM9131193624
1020003	00897709000P
1020003	SPM9080713624
1020003	00826995000P
1020003	SPM7533127428
1020003	SPM9130819224
1020003	SPM7143639113
1020003	SPM8704334302
1020003	SPM9131269624
1020003	SPM9080625424
1020003	SPM9130815924
1020003	SPM9131006924
1020003	SPM9130863924
1020003	SPM9130723624
1020003	SPM9130796124
1020003	SPM8537793502
1020003	SPM9080824924
1020003	SPM8057097825
1020003	SPM158176932
1020003	SPM7728636503
1020003	SPM7572338603
1020003	SPM9130750024
1020003	SPM6175756601
1020003	SPM9130687724
1020003	SPM9130869124
1020003	00810385000P
1020003	SPM9130765924
1020003	SPM11533113125
1020003	SPM9080752824
1020003	SPM9131062924
1020003	SPM9080953524
1020003	SPM7686606603
1020003	SPM5952940308
1020003	SPM17001938707
1020003	SPM9130804524
1020003	SPM9130855124
1020003	SPM9080816124
1020003	SPM9080838824
1020003	SPM14180783919
1020003	00821720000P
1020003	SPM9082392324
1020003	00821725000P
1020003	SPM9082542824
1020003	SPM14223101624
1020003	SPM9082351224
1020003	SPM9080673724
1020003	SPM12134992004
1020003	SPM8525907731
1020003	SPM2231040021
1020003	SPM9082384024
1020003	00814703000P
1020003	SPM10785666425
1020003	SPM14223120324
1020003	SPM7623114403
1020003	SPM9080292924
1020003	SPM14308607810
1020003	SPM9080533424
1020003	011W352344110001P
1020003	SPM9080854824
1020003	SPM14223115324
1020003	SPM14223101324
1020003	SPM14223118924
1020003	SPM7749567803
1020003	SPM12377325406
1020003	SPM9082601924
1020003	SPM7576399703
1020003	SPM7791079022
1020003	SPM14223131924
1020003	SPM14223112124
1020003	SPM6863690404
1020003	SPM14223089224
1020003	SPM14223154124
1020003	SPM14117316619
1020003	SPM14223133324
1020003	SPM14223104324
1020003	SPM14223087124
1020003	SPM9082318124
1020003	SPM9082318224
1020003	SPM9080557124
1020003	SPM9082658724
1020003	SPM9080694924
1020003	SPM7039963304
1020003	SPM8664876203
1020003	SPM9082457824
1020003	SPM9082311724
1020003	SPM9154752224
1020003	SPM9080614724
1020003	SPM7623671603
1020003	SPM7793337828
1020003	SPM5696099203
1020003	SPM7793336628
1020003	SPM9080358224
1020003	SPM7158890309
1020003	SPM7158848909
1020003	SPM8665867314
1020003	SPM8684711414
1020003	SPM10830498525
1020003	SPM7793339228
1020003	SPM7793336528
1020003	SPM10785890525
1020003	SPM7793339128
1020003	SPM7793337128
1020003	SPM7159177209
1020003	SPM9154674524
1020003	SPM7159297909
1020003	SPM7793323428
1020003	SPM7793339828
1020003	SPM8640485802
1020003	SPM12375956506
1020003	SPM7793333428
1020003	SPM12371324206
1020003	SPM7793318728
1020003	SPM7159006709
1020003	SPM8731815608
1020003	SPM7158918509
1020003	SPM7793332928
1020003	SPM74470341
1020003	SPM7158937609
1020003	SPM7793337228
1020003	SPM7793333028
1020003	SPM7793324028
1020003	SPM2607363901
1020003	SPM9821398213
1020003	SPM7793331428
1020003	SPM10844011725
1020003	SPM12232159004
1020003	SPM2428115714
1020003	SPM7793322928
1020003	SPM9276541017
1020003	SPM7793333228
1020003	SPM8819397323
1020003	SPM3305308321
1020003	SPM7793330228
1020003	SPM3731161521
1020003	SPM7793331828
1020003	SPM13142234619
1020003	SPM9080312324
1020003	SPM7918796327
1020003	SPM8727391203
1020003	SPM8725993303
1020003	SPM8146757402
1020003	SPM8726230303
1020003	SPM8674400209
1020003	SPM8146758802
1020003	SPM8055651702
1020003	SPM8725957603
1020003	SPM8727431003
1020003	SPM8726951003
1020003	SPM8727129503
1020003	SPM8726915103
1020003	SPM8052150902
1020003	SPM8146759302
1020003	SPM8679929509
1020003	SPM8726477803
1020003	SPM8726460103
1020003	SPM8681911309
1020003	SPM8726434103
1020003	SPM8681105809
1020003	SPM8055642202
1020003	SPM8726472803
1020003	SPM7529973810
1020003	SPM8683462509
1020003	SPM8052173502
1020003	SPM8683596109
1020003	SPM8679694809
1020003	SPM8725989103
1020003	SPM7484083410
1020003	SPM8726434003
1020003	SPM8727188403
1020003	SPM8674756809
1020003	SPM7310131909
1020003	SPM7310131509
1020003	SPM8725703803
1020003	SPM8052151802
1020003	SPM8726951203
1020003	SPM7484217710
1020003	SPM7484185810
1020003	SPM8055652002
1020003	SPM7310131609
1020003	SPM7309515509
1020003	SPM8726950803
1020003	SPM12211928304
1020003	SPM7310131209
1020003	SPM8055651902
1020003	SPM8680805909
1020003	SPM8683703309
1020003	SPM8683653109
1020003	SPM8681219509
1020003	SPM9080757024
1020003	SPM9157668624
1020003	SPM14751270324
1020003	SPM9080849524
1020003	SPM7802408228
1020003	SPM14751274324
1020003	SPM7206564003
1020003	SPM256857456
1020003	SPM7981428723
1020003	SPM10785872825
1020003	SPM9157655524
1020003	SPM217370539
1020003	SPM7123920703
1020003	SPM14295786324
1020003	SPM14751269524
1020003	SPM14751269024
1020003	SPM187829295
1020003	SPM7802406928
1020003	SPM10785731125
1020003	00852869000P
1020003	SPM10189620425
1020003	SPM7802405228
1020003	SPM8731283708
1020003	SPM7981411623
1020003	SPM9080221224
1020003	SPM10785675125
1020003	SPM8731113808
1020003	SPM9080732424
1020003	SPM7968123523
1020003	SPM187905633
1020003	SPM10785634025
1020003	SPM14751269424
1020003	SPM9080534124
1020003	SPM7948395823
1020003	00846720000P
1020003	SPM11541206125
1020003	SPM7058396904
1020003	SPM7802396528
1020003	SPM6530157804
1020003	SPM1134084614
1020003	SPM14295808324
1020003	SPM9157631524
1020003	SPM7123919103
1020003	SPM173799884
1020003	SPM7802400428
1020003	SPM14751263624
1020003	SPM6864914204
1020003	SPM7040003904
1020003	SPM7802399428
1020003	SPM11808064015
1020003	SPM7159291309
1020003	SPM8708928614
1020003	SPM8722764503
1020003	SPM8720843403
1020003	SPM8718901903
1020003	SPM8718902003
1020003	SPM8720843503
1020003	SPM7844738322
1020003	SPM7704931903
1020003	SPM8549213902
1020003	SPM8709023714
1020003	SPM2400437214
1020003	SPM10844784125
1020003	SPM9157540724
1020003	SPM10997395325
1020003	SPM9157543824
1020003	SPM9154598124
1020003	SPM7506494504
1020003	SPM8720516003
1020003	SPM14480833710
1020003	SPM7631972203
1020003	SPM9080086924
1020003	SPM9157538624
1020003	SPM12394292906
1020003	SPM7926928702
1020003	SPM9154589424
1020003	SPM7159273109
1020003	SPM2427326414
1020003	SPM7721479322
1020003	SPM7619364103
1020003	SPM10812012325
1020003	SPM7159452709
1020003	SPM9082575224
1020003	SPM7159332109
1020003	SPM2427322514
1020003	SPM2427326014
1020003	SPM9417092322
1020003	SPM2216585503
1020003	SPM12135307204
1020003	SPM2216586003
1020003	SPM8712147103
1020003	SPM8705633903
1020003	SPM2303518514
1020003	SPM2303518414
1020003	SPM7727345803
1020003	SPM9157535824
1020003	SPM7936687223
1020003	SPM7729617403
1020003	SPM8714846703
1020003	SPM10844782725
1020003	04699279000P
1020003	04699269000P
1020003	04602380000P
1020003	00825826000P
1020003	SPM10293031420
1020003	04649045000P
1020003	SPM6028862001
1020003	SPM7968306107
1020003	SPM7674818303
1020003	SPM9881977220
1020003	04699249000P
1020003	00843265000P
1020003	00843236000P
1020003	00818724000P
1020003	SPM10116485320
1020003	00818725000P
1020003	00825847000P
1020003	SPM6498738201
1020003	SPM10173932325
1020003	011V001898803000P
1020003	04648998000P
1020003	00843238000P
1020003	SPM6545469001
1020003	04648754000P
1020003	00843235000P
1020003	SPM6464571104
1020003	00843237000P
1020003	SPM10173933425
1020003	04648748000P
1020003	011V003180699000P
1020003	SPM10173933125
1020003	04602310000P
1020003	SPM237252093
1020003	04648751000P
1020003	SPM8538267902
1020003	04648736000P
1020003	SPM6264128901
1020003	SPM6264128801
1020003	SPM6310084603
1020003	00844685000P
1020003	SPM10173932625
1020003	SPM6546896801
1020003	SPM14922695207
1020003	00844675000P
1020003	00833026000P
1020003	04603706000P
1020003	SPM8758242526
1020003	00845828000P
1020003	SPM9881976720
1020003	04691198000P
1020003	00808476000P
1020003	SPM8602588002
1020003	00812934000P
1020003	SPM9080541124
1020003	SPM5136334701
1020003	SPM9080554124
1020003	SPM9995181220
1020003	SPM8754260823
1020003	00871863000P
1020003	SPM6151974801
1020003	SPM7789544722
1020003	00856247000P
1020003	SPM10140077220
1020003	SPM8125083327
1020003	SPM8125084327
1020003	SPM9080282924
1020003	00811068000P
1020003	60897701000P
1020003	SPM7968023923
1020003	SPM7789544622
1020003	SPM10083542320
1020003	SPM8763569102
1020003	SPM9080610524
1020003	SPM5998224101
1020003	SPM9154714424
1020003	SPM11533101125
1020003	SPM8125106927
1020003	SPM8146571102
1020003	SPM8125084527
1020003	SPM8125089127
1020003	SPM8125107127
1020003	SPM2909228201
1020003	SPM7968023823
1020003	SPM8125147727
1020003	SPM9080544724
1020003	SPM8768775302
1020003	SPM8125148827
1020003	SPM12073858130
1020003	SPM8823370023
1020003	SPM8640393702
1020003	SPM11228285215
1020003	SPM8863626624
1020003	SPM8125148727
1020003	SPM8125100027
1020003	SPM8125109327
1020003	SPM8125109527
1020003	SPM8910057017
1020003	00821580000P
1020003	SPM8549369402
1020003	SPM7968849923
1020003	SPM6280522109
1020003	SPM10347629318
1020003	SPM10347625218
1020003	SPM10347625318
1020003	SPM10347629718
1020003	SPM10347626518
1020003	SPM10347625118
1020003	SPM10347626618
1020003	SPM10347629418
1020003	SPM13333628719
1020003	SPM6327727609
1020003	SPM13333642919
1020003	SPM13333641319
1020003	SPM6327734009
1020003	SPM6327736409
1020003	SPM13333643719
1020003	SPM6327705809
1020003	SPM6327705509
1020003	SPM6327734109
1020003	SPM6327736509
1020003	SPM10347630118
1020003	SPM13333634419
1020003	SPM6327705709
1020003	SPM6327705409
1020003	SPM10347630218
1020003	SPM10347630318
1020003	SPM6327705209
1020003	SPM6327704909
1020003	SPM13333632419
1020003	SPM13333636319
1020003	SPM13333633919
1020003	SPM13333638719
1020003	SPM6327705909
1020003	SPM6327705609
1020003	SPM10347629918
1020003	SPM13333640119
1020003	SPM13333636719
1020003	SPM6327705109
1020003	SPM6327704809
1020003	SPM10347630418
1020003	SPM10347630018
1020003	SPM6327705309
1020003	SPM6327705009
1020003	SPM13333628819
1020003	SPM13333627819
1020003	SPM6327722309
1020003	SPM6327723309
1020003	SPM13333629919
1020003	SPM6327709809
1020003	SPM10347621218
1020003	02098040000P
1020003	02098033000P
1020003	SPM7270828802
1020003	011W023431370001P
1020003	SPM10149300420
1020003	02094147000P
1020003	02094148000P
1020003	SPM12156253104
1020003	SPM12163260230
1020003	SPM12156253504
1020003	SPM6117394004
1020003	SPM11673646319
1020003	SPM6117395004
1020003	SPM6491225504
1020003	SPM7270828702
1020003	SPM7747939602
1020003	SPM10360308818
1020003	SPM7750854802
1020003	SPM8719477323
1020003	SPM12156251904
1020003	SPM7646748726
1020003	SPM8807409123
1020003	SPM5917773005
1020003	SPM12156252704
1020003	SPM10285054920
1020003	SPM11677571615
1020003	SPM12126110404
1020003	SPM10889675719
1020003	SPM6117393904
1020003	SPM12156253604
1020003	SPM8023372625
1020003	SPM13530782819
1020003	SPM10105206920
1020003	SPM10140985420
1020003	SPM10414834020
1020003	SPM6491209304
1020003	SPM12230427604
1020003	SPM8579604502
1020003	SPM8792987423
1020003	SPM2058996114
1020003	SPM6085499501
1020003	SPM7270828102
1020003	SPM8751535223
1020003	SPM12156252504
1020003	SPM8798007723
1020003	SPM8137197702
1020003	SPM6124925405
1020003	SPM8865329929
1020003	SPM12333071530
1020003	SPM8252368502
1020003	00874047000P
1020003	00820372000P
1020003	00845996000P
1020003	00834749000P
1020003	00827725000P
1020003	00832788000P
1020003	00874046000P
1020003	SPM10395063308
1020003	00803864000P
1020003	00874048000P
1020003	00871848000P
1020003	00845995000P
1020003	SPM10390103218
1020003	008CO54717112B
1020003	00846025000P
1020003	00855771000P
1020003	SPM6415026208
1020003	00845075000P
1020003	00808711000P
1020003	00814702000P
1020003	SPM9082317424
1020003	011W004498869000P
1020003	SPM14641353524
1020003	SPM9080006224
1020003	00813015000P
1020003	011W009066682001P
1020003	SPM9154795324
1020003	SPM14727403424
1020003	SPM8095355127
1020003	00803884000P
1020003	SPM14727399524
1020003	00871719000P
1020003	00811512000P
1020003	SPM14431057910
1020003	00846019000P
1020003	00821716000P
1020003	00843499000P
1020003	SPM14223158424
1020003	00845350000P
1020003	011V008115264000P
1020003	00821731000P
1020003	00846020000P
1020003	00803885000P
1020003	011W350740110001P
1020003	SPM10348839020
1020003	00855552000P
1020003	SPM7157086913
1020003	SPM8768814302
1020003	SPM8011620308
1020003	SPM9082430124
1020003	SPM8763590402
1020003	SPM8712474626
1020003	03298433000P
1020003	SPM11145356632
1020003	SPM7753129103
1020003	SPM8514643211
1020003	03213792000P
1020003	SPM7297880503
1020003	SPM12094365904
1020003	SPM7307331513
1020003	SPM6545254301
1020003	SPM7232895109
1020003	SPM12094365804
1020003	SPM11806520919
1020003	SPM11722039519
1020003	SPM8733258623
1020003	SPM7256054909
1020003	SPM8779734323
1020003	SPM7795651622
1020003	SPM6918990403
1020003	SPM11837815319
1020003	SPM7406280303
1020003	SPM8605840002
1020003	SPM7124095503
1020003	SPM8732955823
1020003	SPM6962019504
1020003	SPM8514643611
1020003	SPM6962020304
1020003	SPM8750578723
1020003	SPM8132969823
1020003	SPM11460998215
1020003	SPM2674930202
1020003	SPM8777619123
1020003	SPM8514643311
1020003	SPM7624205503
1020003	SPM8780880023
1020003	SPM12094027604
1020003	SPM12094027504
1020003	SPM6865188504
1020003	SPM8605841202
1020003	SPM7823805822
1020003	SPM6866951104
1020003	SPM13537172019
1020003	SPM8605842702
1020003	03298413000P
1020003	SPM8605842002
1020003	SPM8718955603
1020003	SPM8779084823
1020003	SPM8778082923
1020003	SPM7675350423
1020003	SPM8040451625
1020003	SPM8495453702
1020003	00835199000P
1020003	SPM9082312424
1020003	SPM8768812402
1020003	00821730000P
1020003	00845994000P
1020003	SPM9082550424
1020003	SPM14740736624
1020003	SPM11018723832
1020003	00865389000P
1020003	SPM10392576608
1020003	00850545000P
1020003	SPM11835324019
1020003	SPM7771618222
1020003	SPM7639326703
1020003	00846022000P
1020003	SPM14187225519
1020003	SPM8870774224
1020003	SPM8684003009
1020003	SPM9154591624
1020003	SPM8581616125
1020003	00818805000P
1020003	00811275000P
1020003	00821717000P
1020003	00818798000P
1020003	SPM10333478020
1020003	00846023000P
1020003	SPM9082651124
1020003	SPM9080617724
1020003	SPM9080753624
1020003	00838545000P
1020003	SPM7490671210
1020003	00830509000P
1020003	SPM12119705804
1020003	SPM10785898325
1020003	SPM11543666930
1020003	008CO54716212B
1020003	SPM14223176824
1020003	SPM3223387401
1020003	SPM2428461614
1020003	SPM8772210323
1020003	SPM3314632702
1020003	00821753000P
1020003	00897877000P
1020003	SPM9082370124
1020003	SPM9082379124
1020003	SPM9080631824
1020003	SPM10257281520
1020003	00821752000P
1020003	SPM16981148607
1020003	SPM16979679107
1020003	SPM17012231807
1020003	SPM16969379907
1020003	SPM16967218007
1020003	SPM17002260107
1020003	SPM8855892829
1020003	SPM8869656929
1020003	SPM8859898129
1020003	SPM8869657029
1020003	SPM8867446629
1020003	SPM16984031407
1020003	SPM8868085329
1020003	SPM17026997307
1020003	SPM17026830907
1020003	SPM17025004407
1020003	SPM7780342122
1020003	SPM17016574907
1020003	SPM8863935229
1020003	SPM8865616229
1020003	SPM8858822929
1020003	SPM16965803807
1020003	SPM8865698129
1020003	SPM8857476229
1020003	SPM8859733829
1020003	SPM17005360307
1020003	SPM10147383520
1020003	SPM10147383620
1020003	SPM17000653307
1020003	SPM7780341922
1020003	SPM16996672407
1020003	SPM16992511407
1020003	SPM14480864010
1020003	SPM14480278210
1020003	SPM14481332110
1020003	SPM14481550710
1020003	SPM14481550010
1020003	SPM14481511610
1020003	SPM14481550610
1020003	SPM14481496510
1020003	SPM14481550110
1020003	SPM14481550510
1020003	SPM14481514510
1020003	SPM14481462710
1020003	SPM14472177010
1020003	SPM14481397410
1020003	SPM14481397310
1020003	SPM14481880510
1020003	SPM14481559910
1020003	SPM14481546710
1020003	SPM14474737110
1020003	SPM14481486610
1020003	SPM7770664223
1020003	SPM14481426110
1020003	SPM14482320410
1020003	SPM14481789910
1020003	SPM14481489710
1020003	SPM14481536410
1020003	SPM14481536610
1020003	SPM14481536810
1020003	SPM14481536010
1020003	SPM14481463110
1020003	SPM14481536210
1020003	SPM14481536110
1020003	SPM14481536510
1020003	SPM14481511010
1020003	SPM14481536710
1020003	SPM14481536910
1020003	SPM14481469710
1020003	SPM14480898810
1020003	SPM14481690910
1020003	SPM14481672110
1020003	SPM14479732010
1020003	SPM14481695910
1020003	SPM14481635710
1020003	SPM14481668910
1020003	SPM14481587010
1020003	SPM14481653310
1020003	SPM14481654910
1020003	SPM14481691610
1020003	SPM14481738910
1020003	SPM14481747910
1020003	SPM13333626119
1020003	SPM10388969618
1020003	04648776000P
1020003	SPM10060254818
1020003	SPM12188201104
1020003	SPM9889238218
1020003	SPM13333624919
1020003	04648781000P
1020003	SPM12054239715
1020003	04648777000P
1020003	SPM6249290309
1020003	SPM11976067615
1020003	04664622000P
1020003	SPM7636585403
1020003	04648779000P
1020003	022V001517729000P
1020003	SPM11653637415
1020003	SPM9338731917
1020003	00881010000P
1020003	SPM9368402717
1020003	SPM9368402317
1020003	SPM9130970224
1020003	SPM8024224625
1020003	SPM9080649924
1020003	SPM2676154502
1020003	SPM10347627318
1020003	SPM9131010724
1020003	SPM11974900915
1020003	04648775000P
1020003	SPM10347622518
1020003	SPM9131205624
1020003	SPM9380225522
1020003	SPM10060323218
1020003	SPM7498364613
1020003	022V008833435000P
1020003	04699906000P
1020003	SPM9368402017
1020003	SPM14734794624
1020003	SPM7753119603
1020003	SPM9082455324
1020003	SPM9130980924
1020003	SPM8723753603
1020003	SPM9080628324
1020003	SPM8549227902
1020003	SPM11533080025
1020003	SPM11533081025
1020003	SPM11925017315
1020003	04648774000P
1020003	SPM10351298218
1020003	SPM10347616218
1020003	SPM14470058210
1020003	SPM14479293410
1020003	SPM14480289410
1020003	SPM8825300723
1020003	SPM14481693510
1020003	SPM8825678123
1020003	SPM8826706023
1020003	SPM8783404526
1020003	SPM8725879703
1020003	SPM14480495410
1020003	SPM14480878910
1020003	00818162000P
1020003	SPM8783404426
1020003	SPM14474646410
1020003	SPM14479982810
1020003	SPM14482302610
1020003	SPM14481310010
1020003	SPM14482320110
1020003	SPM14479985710
1020003	SPM14479985110
1020003	SPM14481379610
1020003	SPM14481378910
1020003	SPM14472239610
1020003	SPM8726359003
1020003	SPM14481603510
1020003	SPM14474646310
1020003	SPM14480879210
1020003	SPM14480879610
1020003	SPM14481747710
1020003	SPM14481747810
1020003	SPM7598755503
1020003	SPM14481614610
1020003	SPM8825540123
1020003	SPM8825907623
1020003	SPM14481633310
1020003	SPM14479733210
1020003	SPM14481444710
1020003	SPM14480497710
1020003	SPM8825284923
1020003	SPM14481620210
1020003	SPM14479740110
1020003	SPM14479740210
1020003	SPM14479739910
1020003	SPM14479740010
1020003	SPM14481378510
1020003	SPM14481537610
1020003	SPM14481494910
1020003	SPM8727076103
1020003	SPM14481661010
1020003	SPM14481790110
1020003	SPM7802300528
1020003	SPM9080875424
1020003	SPM10189636825
1020003	SPM7802302128
1020003	SPM14184046419
1020003	SPM7802298228
1020003	SPM3146861921
1020003	SPM10189670225
1020003	SPM7802300428
1020003	SPM7802301828
1020003	SPM7802303228
1020003	SPM12370245206
1020003	SPM14184092619
1020003	SPM14187661419
1020003	SPM14255525019
1020003	SPM7802300628
1020003	SPM7802303328
1020003	SPM7159425609
1020003	SPM14183995019
